,0
0,0.640512353037165
1,0.6068024538998941
2,0.6101085519484332
3,0.6212994527249592
4,0.6361782626486784
5,0.6544544549094694
6,0.6749013429113175
7,0.6977825582583698
8,0.7218802360338512
9,0.7469239486597584
10,0.7724895456644516
11,0.7985800087186985
12,0.825020594916565
13,0.851690303427838
14,0.878570752613035
15,0.9056180756005299
16,0.9327843494111974
17,0.889116280699216
18,0.8220745749833454
19,0.5196391235573947
20,0.2597847722868094
21,0.0988315709419838
22,0.0
